@relation AllApplicationsOverSSHLabeldTraffic

@attribute min_fpktl numeric
@attribute min_bpktl numeric
@attribute max_bpktl numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute proto numeric
@attribute total_fvolume numeric
@attribute class {TELNET,FTP,HTTP,DNS,lime,localForwarding,remoteForwarding,scp,sftp,x11,shell}

@data
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,634,635,0,0,17,606,lime
101,-1,-1,0,0,17,606,lime
101,333,333,0,0,17,101,lime
51,-1,-1,0,0,17,102,lime
101,-1,-1,0,0,17,101,lime
101,285,339,0,0,17,404,lime
101,134,176,0,0,17,303,lime
101,-1,-1,0,0,17,202,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,51,lime
51,-1,-1,0,0,17,51,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
101,580,580,0,0,17,101,lime
51,-1,-1,0,0,17,2397,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,1632,lime
101,544,586,1889,1889,17,808,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
72,-1,-1,0,0,17,144,DNS
101,242,242,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,146,146,0,0,17,101,lime
101,164,182,3174,252751,17,808,lime
101,266,302,0,0,17,505,lime
101,408,408,0,0,17,202,lime
101,634,634,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
556,-1,-1,0,0,17,556,lime
124,230,230,0,0,17,124,lime
63,164,164,0,0,17,63,lime
124,634,634,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
164,-1,-1,0,0,17,328,lime
51,-1,-1,0,0,17,2601,lime
101,176,176,0,0,17,101,lime
101,634,634,0,0,17,101,lime
101,621,621,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,178,178,0,0,17,114,lime
51,-1,-1,0,0,17,2448,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
101,134,195,0,0,17,606,lime
101,345,345,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
51,51,551,14626,141531,17,19419,lime
124,230,230,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,178,178,0,0,17,114,lime
63,164,164,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
63,164,164,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,634,634,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,424,547,17597,17597,17,505,lime
51,177,177,0,0,17,114,lime
124,-1,-1,0,0,17,124,lime
124,616,616,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,303,lime
101,634,634,0,0,17,101,lime
124,230,230,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,300,330,0,0,17,404,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,61,61,0,0,17,202,lime
124,580,580,0,0,17,124,lime
124,634,634,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
57,113,113,197,218,17,57,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,134,183,0,0,17,202,lime
101,158,170,0,0,17,303,lime
63,165,165,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,568,568,0,0,17,124,lime
101,66,66,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,635,635,0,0,17,101,lime
101,-1,-1,0,0,17,202,lime
101,-1,-1,0,0,17,606,lime
51,-1,-1,0,0,17,2601,lime
124,634,634,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
51,178,178,0,0,17,114,lime
101,-1,-1,0,0,17,101,lime
101,366,366,0,0,17,101,lime
101,134,182,0,0,17,1010,lime
101,-1,-1,0,0,17,101,lime
124,634,634,0,0,17,124,lime
101,189,195,13224,13224,17,808,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,176,176,0,0,17,101,lime
101,634,634,0,0,17,404,lime
63,-1,-1,0,0,17,63,lime
101,498,498,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
101,634,634,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
101,634,634,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,255,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,404,lime
101,-1,-1,0,0,17,505,lime
51,51,551,4415,281551,17,3722,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
101,634,634,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
101,158,401,209,209,17,707,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
101,273,625,276,276,17,1111,lime
124,-1,-1,0,0,17,248,lime
101,367,367,0,0,17,101,lime
51,-1,-1,0,0,17,2193,lime
101,-1,-1,0,0,17,808,lime
77,-1,-1,0,0,17,77,lime
51,-1,-1,0,0,17,2550,lime
101,247,247,0,0,17,101,lime
101,230,397,5856,5856,17,1010,lime
101,634,634,0,0,17,101,lime
431,-1,-1,0,0,17,431,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,206,206,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,303,lime
101,634,636,0,0,17,404,lime
101,-1,-1,0,0,17,505,lime
101,-1,-1,0,0,17,101,lime
101,429,459,0,0,17,606,lime
101,362,445,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,505,lime
51,177,177,0,0,17,165,lime
101,-1,-1,0,0,17,101,lime
124,592,592,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,267,267,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
51,178,178,0,0,17,114,lime
101,296,296,0,0,17,101,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,404,lime
124,230,230,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,103,103,0,0,17,102,lime
101,634,634,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
101,279,279,0,0,17,202,lime
101,452,452,0,0,17,101,lime
124,393,393,0,0,17,248,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,171,171,0,0,17,101,lime
101,470,470,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
101,146,260,10029,10029,17,808,lime
101,637,637,0,0,17,101,lime
101,134,152,0,0,17,909,lime
124,-1,-1,0,0,17,124,lime
101,444,497,0,0,17,505,lime
51,-1,-1,0,0,17,2448,lime
124,-1,-1,0,0,17,124,lime
101,468,468,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,272,290,0,0,17,404,lime
124,-1,-1,0,0,17,124,lime
124,336,336,0,0,17,124,lime
63,178,178,0,0,17,63,lime
124,61,61,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,628,628,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,110,158,2170,19553,17,808,lime
124,-1,-1,0,0,17,124,lime
101,195,318,127221,127221,17,1313,lime
51,51,551,2297,125216,17,17831,lime
51,51,51,50650,216258,17,510,lime
101,-1,-1,0,0,17,202,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
63,177,177,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,303,lime
51,51,551,1026,78014,17,19103,lime
51,-1,-1,0,0,17,102,lime
51,-1,-1,0,0,17,2295,lime
101,591,591,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,316,393,0,0,17,620,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
101,544,591,0,0,17,303,lime
101,236,236,0,0,17,101,lime
101,320,360,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,634,634,0,0,17,202,lime
101,400,477,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
101,634,634,0,0,17,101,lime
63,177,177,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,230,230,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,303,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,316,316,0,0,17,496,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,634,635,0,0,17,606,lime
101,332,375,0,0,17,303,lime
101,170,170,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
63,164,164,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
51,-1,-1,0,0,17,51,lime
101,134,418,2700,945485,17,808,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,101,lime
51,51,551,21,84987,17,209136,lime
63,177,177,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,537,537,0,0,17,101,lime
101,70,70,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,61,61,0,0,17,404,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
65,72,152,962,80365,17,489,DNS
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,101,lime
124,634,634,0,0,17,124,lime
51,178,178,0,0,17,114,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,1683,lime
51,51,527,22,71022,17,228897,lime
101,-1,-1,0,0,17,101,lime
101,61,61,3972,258974,17,707,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,202,lime
124,568,568,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
59,81,152,2766,54803,17,325,DNS
51,-1,-1,0,0,17,51,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,482,482,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,177,177,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,606,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,634,637,0,0,17,707,lime
101,-1,-1,0,0,17,606,lime
101,333,333,0,0,17,101,lime
51,-1,-1,0,0,17,102,lime
101,-1,-1,0,0,17,101,lime
101,285,362,0,0,17,505,lime
101,134,176,0,0,17,303,lime
101,-1,-1,0,0,17,202,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,51,lime
51,-1,-1,0,0,17,51,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
101,580,592,0,0,17,202,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
101,440,586,1889,1889,17,909,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
72,-1,-1,0,0,17,144,DNS
101,242,242,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,146,146,0,0,17,101,lime
101,164,182,3174,252751,17,808,lime
101,266,302,0,0,17,606,lime
101,408,408,0,0,17,202,lime
101,634,634,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
556,-1,-1,0,0,17,556,lime
124,230,230,0,0,17,124,lime
63,164,164,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
124,634,634,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
164,-1,-1,0,0,17,328,lime
51,-1,-1,0,0,17,2601,lime
101,176,176,0,0,17,101,lime
101,634,634,0,0,17,101,lime
101,504,621,0,0,17,303,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,178,178,0,0,17,114,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
101,134,195,0,0,17,606,lime
101,345,345,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
51,51,551,14626,135616,17,23907,lime
124,230,230,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,178,178,0,0,17,114,lime
63,164,164,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
63,164,164,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,634,634,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,424,547,17597,17597,17,606,lime
51,177,177,0,0,17,114,lime
124,-1,-1,0,0,17,124,lime
124,616,616,0,0,17,124,lime
51,-1,-1,0,0,17,1224,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,303,lime
101,634,634,0,0,17,101,lime
124,230,230,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,300,330,0,0,17,404,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,61,61,0,0,17,202,lime
124,580,580,0,0,17,124,lime
124,634,634,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
57,113,113,197,218,17,57,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,134,183,0,0,17,202,lime
101,158,170,0,0,17,303,lime
63,165,165,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,568,568,0,0,17,124,lime
101,66,66,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,1275,lime
124,-1,-1,0,0,17,124,lime
101,635,635,0,0,17,101,lime
101,-1,-1,0,0,17,202,lime
101,-1,-1,0,0,17,606,lime
51,-1,-1,0,0,17,2601,lime
124,634,634,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
51,178,178,0,0,17,114,lime
101,-1,-1,0,0,17,101,lime
101,366,366,0,0,17,101,lime
101,134,182,0,0,17,1111,lime
101,-1,-1,0,0,17,101,lime
124,634,634,0,0,17,124,lime
101,152,195,13224,13224,17,808,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,176,176,0,0,17,101,lime
101,634,634,0,0,17,505,lime
63,-1,-1,0,0,17,63,lime
101,498,498,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
101,634,635,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
101,634,634,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,202,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,1530,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,404,lime
101,-1,-1,0,0,17,505,lime
51,51,551,4415,255678,17,5303,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
101,634,634,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
101,152,401,209,209,17,808,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
101,273,625,276,276,17,1212,lime
124,-1,-1,0,0,17,248,lime
101,367,367,0,0,17,101,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,909,lime
77,-1,-1,0,0,17,77,lime
51,-1,-1,0,0,17,2601,lime
101,247,247,0,0,17,101,lime
101,230,432,5856,5856,17,1111,lime
101,634,634,0,0,17,101,lime
431,-1,-1,0,0,17,431,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,206,206,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,404,lime
101,634,636,0,0,17,404,lime
101,-1,-1,0,0,17,505,lime
101,-1,-1,0,0,17,101,lime
101,406,547,4288,4288,17,909,lime
101,362,445,0,0,17,303,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,606,lime
51,177,177,0,0,17,165,lime
101,-1,-1,0,0,17,101,lime
124,592,592,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,267,267,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
51,178,178,0,0,17,114,lime
101,296,296,0,0,17,101,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,404,lime
124,230,230,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,103,103,0,0,17,102,lime
101,634,634,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
101,279,279,0,0,17,202,lime
101,452,452,0,0,17,101,lime
124,393,393,0,0,17,248,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,171,171,0,0,17,101,lime
101,470,470,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
101,146,260,10029,10029,17,808,lime
101,637,637,0,0,17,101,lime
101,134,152,0,0,17,909,lime
124,-1,-1,0,0,17,124,lime
101,321,497,0,0,17,606,lime
51,-1,-1,0,0,17,2448,lime
124,-1,-1,0,0,17,124,lime
101,415,468,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,272,290,0,0,17,404,lime
124,-1,-1,0,0,17,124,lime
124,336,336,0,0,17,124,lime
63,178,178,0,0,17,63,lime
124,61,61,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
124,628,628,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
101,110,158,2170,19553,17,808,lime
124,-1,-1,0,0,17,124,lime
101,195,318,127221,127221,17,1313,lime
51,51,551,2297,124934,17,18953,lime
51,51,51,50650,216258,17,510,lime
101,-1,-1,0,0,17,303,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
63,177,177,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,505,lime
51,51,551,1026,82007,17,19409,lime
51,-1,-1,0,0,17,102,lime
51,-1,-1,0,0,17,2601,lime
101,591,591,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,316,393,0,0,17,620,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,526,591,0,0,17,404,lime
101,236,236,0,0,17,101,lime
101,320,360,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,634,634,0,0,17,202,lime
101,400,477,0,0,17,505,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
101,634,634,0,0,17,101,lime
63,177,177,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,230,230,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,606,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,248,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,316,316,0,0,17,496,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,634,635,0,0,17,606,lime
101,332,375,0,0,17,303,lime
101,170,176,0,0,17,404,lime
124,-1,-1,0,0,17,124,lime
63,164,164,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
51,-1,-1,0,0,17,51,lime
101,134,418,2700,945485,17,808,lime
51,-1,-1,0,0,17,2601,lime
101,-1,-1,0,0,17,101,lime
51,51,551,21,84987,17,209391,lime
63,177,177,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,537,537,0,0,17,101,lime
101,70,70,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,61,61,0,0,17,404,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
65,72,152,962,80365,17,489,DNS
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,101,lime
124,634,634,0,0,17,124,lime
51,178,178,0,0,17,114,lime
101,390,390,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
51,51,527,22,72883,17,231203,lime
101,-1,-1,0,0,17,101,lime
101,61,61,3972,258974,17,707,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,51,lime
101,-1,-1,0,0,17,202,lime
124,568,568,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
101,-1,-1,0,0,17,101,lime
58,74,159,892,67041,17,2858,DNS
51,-1,-1,0,0,17,51,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,482,482,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,177,177,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,808,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
101,634,637,0,0,17,707,lime
101,-1,-1,0,0,17,606,lime
101,333,333,0,0,17,101,lime
51,-1,-1,0,0,17,102,lime
101,-1,-1,0,0,17,101,lime
101,285,398,6395,6395,17,707,lime
101,104,176,0,0,17,404,lime
101,-1,-1,0,0,17,202,lime
63,-1,-1,0,0,17,63,lime
63,-1,-1,0,0,17,63,lime
101,-1,-1,0,0,17,101,lime
101,-1,-1,0,0,17,202,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
51,-1,-1,0,0,17,51,lime
51,-1,-1,0,0,17,51,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,-1,-1,0,0,17,202,lime
101,580,592,0,0,17,202,lime
51,-1,-1,0,0,17,2601,lime
124,-1,-1,0,0,17,124,lime
51,-1,-1,0,0,17,2601,lime
63,-1,-1,0,0,17,63,lime
51,-1,-1,0,0,17,2601,lime
101,440,586,1889,1889,17,909,lime
101,-1,-1,0,0,17,101,lime
63,-1,-1,0,0,17,63,lime
124,-1,-1,0,0,17,124,lime
124,634,634,0,0,17,124,lime
101,-1,-1,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
72,-1,-1,0,0,17,144,DNS
101,242,242,0,0,17,101,lime
124,-1,-1,0,0,17,124,lime
124,-1,-1,0,0,17,124,lime
101,146,146,0,0,17,101,lime
101,158,182,3174,252751,17,1010,lime
101,266,302,0,0,17,606,lime
101,408,408,0,0,17,202,lime
101,634,634,0,0,17,101,lime
101,-1,-1,0,0,17,101,lime
